ranking,id,imageUrl,traitCount,formula,rarity,Moon,Flag,Weapons,Body,Skin,Eyes,Accessories,,,1000000
2116,4106,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4106.png,6,12.97997511,0.000012980,Red,Moonriver,Buster Sword,Gray,Pale,Innocent,None,,,
2117,3165,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3165.png,6,12.99199343,0.000012992,Pink,None,Odradek,Dark Blue,Tan,Cyclops,Moonriver Ice Cream Necklace,,,
2118,2369,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2369.png,6,13.00499437,0.000013005,Pink,None,Buster Sword,Gray,Pale,Faded,Sonichu Medallion,,,
2119,2160,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2160.png,6,13.02386635,0.000013024,Orange,None,Buster Sword,Light Blue,Tan,Innocent,Sonichu Medallion,,,
2120,4142,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4142.png,6,13.02829567,0.000013028,Pink,Kusama,Odradek,Light Blue,Tan,Innocent,None,,,
2121,2781,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2781.png,6,13.03111578,0.000013031,Purple,None,Hidden Blades,Dark Blue,Tan,Cyclops,Sonichu Medallion,,,
2122,691,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/691.png,6,13.0760409,0.000013076,Pink,Kusama,Buster Sword,Yellow,Tan,Faded,None,,,
2123,3823,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3823.png,5,13.08739315,0.000013087,Pink,None,MoonBlade,Light Blue,Pale,Joy,None,,,
2124,4092,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4092.png,6,13.09263635,0.000013093,Orange,Kusama,Odradek,Light Blue,Pale,Cyclops,None,,,
2125,2899,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2899.png,6,13.11761828,0.000013118,Green,None,Buster Sword,Purple,Tan,Cyclops,Moon Gauntlet,,,
2126,2378,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2378.png,6,13.12359972,0.000013124,Red,Moonriver,Hidden Blades,Purple,Pale,Cyclops,None,,,
2127,1420,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1420.png,5,13.12913922,0.000013129,Green,None,MoonBlade,Light Blue,Pale,Joy,None,,,
2128,1143,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1143.png,6,13.13946286,0.000013139,Red,None,Buster Sword,Purple,Tan,Faded,Sonichu Medallion,,,
2129,1094,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1094.png,6,13.1514351,0.000013151,Blue,Moonriver,Odradek,Light Blue,Pale,Cyclops,None,,,
2130,3914,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3914.png,5,13.1632176,0.000013163,Purple,None,Dual High Frequency Blades,Yellow,Tan Face Tats,Cyclops,None,,,
2131,2991,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2991.png,6,13.16591106,0.000013166,Pink,None,Buster Sword,Dark Blue,Pale,Faded,Moonlight Visor,,,
2132,3872,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3872.png,6,13.1704372,0.000013170,Green,None,Buster Sword,Light Blue,Tan,Innocent,Sonichu Medallion,,,
2133,518,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/518.png,5,13.17764763,0.000013178,Orange,None,Ethereal Master Sword,Light Blue,Pale Face Tats,Innocent,None,,,
2134,1517,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1517.png,6,13.19788262,0.000013198,Pink,Kusama,Odradek,Light Blue,Pale,Cyclops,None,,,
2135,3715,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3715.png,6,13.20117048,0.000013201,Yellow,Kusama,Buster Sword,Yellow,Tan,Faded,None,,,
2136,2235,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2235.png,5,13.21754142,0.000013218,Blue,None,Odradek,Light Blue,Pale Face Tats,Angry,None,,,
2137,1983,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1983.png,6,13.21767543,0.000013218,Blue,Moonriver,Hidden Blades,Purple,Tan,Faded,None,,,
2138,2399,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2399.png,6,13.24367844,0.000013244,Orange,None,Buster Sword,Light Blue,Tan,Faded,Sonichu Medallion,,,
2139,4075,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4075.png,6,13.2735065,0.000013274,Pink,None,Buster Sword,Yellow,Tan,Cyclops,Sonichu Medallion,,,
2140,1462,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1462.png,6,13.28003555,0.000013280,Green,Moonriver,The Great Knife,Gray,Tan,Cyclops,None,,,
2141,3570,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3570.png,6,13.29573358,0.000013296,Red,Kusama,Odradek,Gray,Tan,Cyclops,None,,,
2142,1969,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1969.png,6,13.29604486,0.000013296,Red,Moonriver,Odradek,Gray,Pale,Cyclops,None,,,
2143,3881,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3881.png,6,13.29818453,0.000013298,Yellow,Kusama,Odradek,Yellow,Tan,Cyclops,None,,,
2144,2152,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2152.png,5,13.32594913,0.000013326,Green,None,Ethereal Master Sword,Light Blue,Pale Face Tats,Innocent,None,,,
2145,4012,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4012.png,6,13.3275057,0.000013328,Pink,None,Odradek,Purple,Pale,Cyclops,Sonichu Medallion,,,
2146,2767,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2767.png,6,13.34611634,0.000013346,Yellow,None,The Great Knife,Dark Blue,Tan,Faded,Sonichu Medallion,,,
2147,546,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/546.png,6,13.3745775,0.000013375,Orange,None,Buster Sword,Dark Blue,Tan,Innocent,Moonlight Visor,,,
2148,2345,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2345.png,6,13.38762854,0.000013388,Pink,Kusama,Odradek,Gray,Pale,Cyclops,None,,,
2149,1681,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1681.png,6,13.39160206,0.000013392,Yellow,Moonriver,Hidden Blades,Purple,Pale,Faded,None,,,
2150,2996,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2996.png,6,13.41219254,0.000013412,Yellow,Kusama,The Great Knife,Dark Blue,Tan,Innocent,None,,,
2151,943,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/943.png,5,13.41385336,0.000013414,Pink,None,Hidden Blades,White,Pale Face Tats,Innocent,None,,,
2152,8,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/8.png,6,13.416235,0.000013416,Pink,Kusama,Buster Sword,Light Blue,Tan,Innocent,None,,,
2153,3431,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3431.png,6,13.4328817,0.000013433,Red,Moonriver,Hidden Blades,Gray,Tan,Cyclops,None,,,
2154,529,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/529.png,6,13.45928101,0.000013459,Blue,None,Hidden Blades,Dark Blue,Tan,Faded,Sonichu Medallion,,,
2155,4140,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4140.png,5,13.46418483,0.000013464,Purple,None,Hidden Blades,Gray,Tan Face Tats,Angry,None,,,
2156,3089,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3089.png,6,13.4750023,0.000013475,Green,None,Buster Sword,Dark Blue,Tan,Innocent,Moon Gauntlet,,,
2157,1504,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1504.png,5,13.47838974,0.000013478,Blue,None,MoonBlade,Red,Tan Eye Gash,Innocent,None,,,
2158,2482,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2482.png,5,13.47933228,0.000013479,Green,None,MoonBlade,Light Blue,Tan,Angry,None,,,
2159,2699,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2699.png,6,13.48151811,0.000013482,Green,Kusama,Odradek,Gray,Tan,Faded,None,,,
2160,394,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/394.png,5,13.48355488,0.000013484,Orange,None,Hidden Blades,Light Blue,Pale Face Tats,Joy,None,,,
2161,3896,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3896.png,5,13.49518555,0.000013495,Red,None,Hidden Blades,White,Pale Face Tats,Cyclops,None,,,
2162,2965,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2965.png,5,13.50552073,0.000013506,Pink,None,MoonBlade,Purple,Pale,Joy,None,,,
2163,504,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/504.png,6,13.51573982,0.000013516,Yellow,Kusama,Odradek,Gray,Pale,Cyclops,None,,,
2164,1853,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1853.png,6,13.52623416,0.000013526,Blue,Moonriver,Hidden Blades,Dark Blue,Pale,Innocent,None,,,
2165,3415,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3415.png,6,13.56886884,0.000013569,Green,Moonriver,Hidden Blades,Gray,Pale,Cyclops,None,,,
2166,3821,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3821.png,6,13.57129101,0.000013571,Blue,Kusama,Odradek,Purple,Tan,Cyclops,None,,,
2167,846,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/846.png,5,13.57801601,0.000013578,Yellow,None,MoonBlade,White,Tan,Innocent,None,,,
2168,1073,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1073.png,6,13.58677661,0.000013587,Yellow,Kusama,The Great Knife,Dark Blue,Pale,Cyclops,None,,,
2169,2181,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2181.png,5,13.59194359,0.000013592,Pink,None,Hidden Blades,Light Blue,Pale Face Tats,Joy,None,,,
2170,1022,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1022.png,5,13.59270773,0.000013593,Orange,None,Ethereal Master Sword,Gray,Pale Face Tats,Faded,None,,,
2171,1468,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1468.png,6,13.5935148,0.000013594,Yellow,None,Hidden Blades,Purple,Tan,Cyclops,Sonichu Medallion,,,
2172,68,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/68.png,6,13.61637317,0.000013616,Pink,Moonriver,Buster Sword,Yellow,Tan,Faded,None,,,
2173,3489,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3489.png,6,13.61954022,0.000013620,Pink,Kusama,Odradek,Purple,Pale,Cyclops,None,,,
2174,3702,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3702.png,5,13.62787547,0.000013628,Pink,None,MoonBlade,Light Blue,Tan,Joy,None,,,
2175,1576,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1576.png,6,13.64210704,0.000013642,Blue,None,Odradek,Dark Blue,Tan,Innocent,Sonichu Medallion,,,
2176,2908,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2908.png,5,13.64864808,0.000013649,Purple,None,High Frequency Blade,Light Blue,Pale Face Tats,Cyclops,None,,,
2177,741,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/741.png,5,13.67003309,0.000013670,Blue,None,The Great Knife,Dark Blue,Pale Face Tats,Joy,None,,,
2178,55,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/55.png,5,13.67134556,0.000013671,Green,None,MoonBlade,Light Blue,Tan,Joy,None,,,
2179,1573,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1573.png,5,13.68072882,0.000013681,Yellow,None,High Frequency Blade,Dark Blue,Pale Eye Gash,Joy,None,,,
2180,3365,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3365.png,5,13.69257242,0.000013693,Blue,None,Dual High Frequency Blades,Purple,Pale Face Tats,Cyclops,None,,,
2181,1750,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1750.png,5,13.7707762,0.000013771,Yellow,None,Hidden Blades,White,Pale Face Tats,Faded,None,,,
2182,941,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/941.png,6,13.786787,0.000013787,Blue,Kusama,Buster Sword,Dark Blue,Pale,Innocent,None,,,
2183,1043,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1043.png,6,13.80559973,0.000013806,Green,Moonriver,Odradek,Gray,Tan,Innocent,None,,,
2184,3246,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3246.png,5,13.80651022,0.000013807,Purple,None,Ethereal Master Sword,Purple,Tan Face Tats,Faded,None,,,
2185,2219,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2219.png,5,13.80718084,0.000013807,Yellow,None,MoonBlade,White,Tan,Faded,None,,,
2186,3385,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3385.png,6,13.83150553,0.000013832,Pink,None,Hidden Blades,Dark Blue,Tan,Innocent,Sonichu Medallion,,,
2187,4099,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4099.png,6,13.84514406,0.000013845,Red,Moonriver,Odradek,Gray,Tan,Cyclops,None,,,
2188,1992,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1992.png,5,13.86963231,0.000013870,Green,None,Odradek,White,Pale Face Tats,Innocent,None,,,
2189,674,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/674.png,5,13.87116458,0.000013871,Green,None,Buster Sword,Yellow,Pale Face Tats,Joy,None,,,
2190,1638,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1638.png,6,13.88295289,0.000013883,Green,Kusama,Buster Sword,Gray,Tan,Faded,None,,,
2191,533,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/533.png,6,13.89170338,0.000013892,Yellow,Moonriver,Hidden Blades,Purple,Pale,Cyclops,None,,,
2192,554,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/554.png,6,13.91537006,0.000013915,Red,None,Hidden Blades,Dark Blue,Tan,Cyclops,Sonichu Medallion,,,
2193,3378,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3378.png,5,13.91929133,0.000013919,Yellow,None,Hidden Blades,Gray,Pale Face Tats,Joy,None,,,
2194,2358,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2358.png,6,13.9221718,0.000013922,Green,None,Odradek,Purple,Tan,Cyclops,Sonichu Medallion,,,
2195,2591,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2591.png,6,13.93518962,0.000013935,Yellow,Kusama,Hidden Blades,Dark Blue,Pale,Faded,None,,,
2196,3560,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3560.png,5,13.94485156,0.000013945,Purple,None,The Great Knife,Green,Cyborg,Innocent,None,,,
2197,2928,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2928.png,6,13.96446035,0.000013964,Blue,Moonriver,The Great Knife,Dark Blue,Tan,Cyclops,None,,,
2198,1361,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1361.png,5,13.98156047,0.000013982,Pink,None,The Great Knife,White,Tan Face Tats,Innocent,None,,,
2199,756,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/756.png,5,13.99217184,0.000013992,Purple,None,Buster Sword,Yellow,Tan Eye Gash,Glowing,None,,,
2200,1647,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1647.png,5,14.00328761,0.000014003,Red,None,The Great Knife,Gray,Tan Eye Gash,Glowing,None,,,
2201,1599,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1599.png,5,14.01091062,0.000014011,Pink,None,Odradek,Gray,Pale Face Tats,Angry,None,,,
2202,742,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/742.png,6,14.01518827,0.000014015,Green,Moonriver,Buster Sword,Light Blue,Tan,Innocent,None,,,
2203,72,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/72.png,5,14.06892325,0.000014069,Yellow,None,Buster Sword,Red,Pale Eye Gash,Solid,None,,,
2204,2374,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2374.png,5,14.07272163,0.000014073,Yellow,None,Ethereal Master Sword,Purple,Pale Face Tats,Faded,None,,,
2205,1083,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1083.png,5,14.0971749,0.000014097,Orange,None,Odradek,Gray,Pale Face Tats,Joy,None,,,
2206,2500,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2500.png,5,14.14314589,0.000014143,Yellow,None,Odradek,Light Blue,Pale Face Tats,Joy,None,,,
2207,491,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/491.png,6,14.18233113,0.000014182,Pink,Moonriver,Odradek,Purple,Pale,Cyclops,None,,,
2208,2331,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2331.png,6,14.21359298,0.000014214,Yellow,Moonriver,Buster Sword,Purple,Pale,Faded,None,,,
2209,678,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/678.png,5,14.2177107,0.000014218,Blue,None,MoonBlade,Red,Tan Eye Gash,Cyclops,None,,,
2210,842,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/842.png,6,14.25173153,0.000014252,Green,Moonriver,Buster Sword,Light Blue,Tan,Faded,None,,,
2211,2115,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2115.png,6,14.25600186,0.000014256,Pink,None,Odradek,Dark Blue,Tan,Innocent,Sonichu Medallion,,,
2212,3456,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3456.png,6,14.26003464,0.000014260,Yellow,Moonriver,Buster Sword,Yellow,Tan,Cyclops,None,,,
2213,4069,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/4069.png,6,14.27210746,0.000014272,Green,Kusama,Odradek,Dark Blue,Pale,Faded,None,,,
2214,2776,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2776.png,6,14.28179408,0.000014282,Green,Moonriver,Odradek,Purple,Tan,Faded,None,,,
2215,910,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/910.png,5,14.29067014,0.000014291,Purple,None,Ethereal Master Sword,Yellow,Tan,Angry,None,,,
2216,1808,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1808.png,6,14.30709276,0.000014307,Yellow,Moonriver,Buster Sword,Gray,Tan,Innocent,None,,,
2217,3397,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3397.png,5,14.31860375,0.000014319,Purple,None,Ethereal Master Sword,Light Blue,Pale,Angry,None,,,
2218,2362,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2362.png,6,14.32255851,0.000014323,Blue,Moonriver,Hidden Blades,Dark Blue,Tan,Faded,None,,,
2219,3104,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3104.png,5,14.32353454,0.000014324,Red,None,Buster Sword,White,Pale Face Tats,Cyclops,None,,,
2220,3855,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3855.png,6,14.35594808,0.000014356,Pink,Moonriver,Buster Sword,Gray,Pale,Cyclops,None,,,
2221,3631,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3631.png,6,14.36286808,0.000014363,Yellow,Kusama,Odradek,Dark Blue,Pale,Faded,None,,,
2222,3511,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3511.png,5,14.37595522,0.000014376,Red,None,Hidden Blades,Light Blue,Tan Face Tats,Joy,None,,,
2223,3282,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3282.png,6,14.39040827,0.000014390,Blue,None,Odradek,Dark Blue,Tan,Cyclops,Sonichu Medallion,,,
2224,3374,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/3374.png,6,14.39242293,0.000014392,Yellow,None,Odradek,Dark Blue,Tan,Innocent,Sonichu Medallion,,,
2225,541,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/541.png,5,14.42810895,0.000014428,Pink,None,Buster Sword,Gray,Pale Face Tats,Angry,None,,,
2226,147,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/147.png,5,14.43515213,0.000014435,Purple,None,Hidden Blades,Light Blue,Tan Eye Gash,Anime,None,,,
2227,2343,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2343.png,6,14.44156964,0.000014442,Pink,None,Odradek,Dark Blue,Pale,Cyclops,Sonichu Medallion,,,
2228,1247,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/1247.png,6,14.47340292,0.000014473,Yellow,None,Buster Sword,Dark Blue,Pale,Faded,Sonichu Medallion,,,
2229,2754,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2754.png,6,14.48816941,0.000014488,Orange,Moonriver,Buster Sword,Purple,Pale,Cyclops,None,,,
2230,2232,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/2232.png,5,14.49233228,0.000014492,Red,None,Ethereal Master Sword,Gray,Tan Face Tats,Faded,None,,,
2231,778,https://ipfs.io/ipfs/QmNgFPzajZ1URS3eqHLrqCVarWgWDAU91VLoDD4vUvyjhV/778.png,5,14.50322828,0.000014503,Orange,None,The Great Knife,Purple,Tan Face Tats,Joy,None,,,
